pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.2357,2
16,n<=4,sr<=40%,kvB<=1k,kp<=512,0.9182,2
16,n<=4,sr<=40%,kvB<=1k,kp<=8k,0.0251,2
16,n<=4,sr<=40%,kvB<=1k,kp=0,0.9273,5
16,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.9435,2
16,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.9252,2
16,n<=4,sr<=40%,kvB<=4k,kp<=4k,-0.1166,2
16,n<=4,sr<=40%,kvB<=4k,kp<=512,0.9537,2
16,n<=4,sr<=40%,kvB<=4k,kp<=8k,-0.2894,2
16,n<=4,sr<=40%,kvB<=4k,kp=0,0.9472,3
16,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.9701,2
16,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.9815,2
16,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.9792,2
16,n<=4,sr<=70%,kvB<=16k,kp<=512,0.9808,2
16,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.9674,2
16,n<=4,sr<=70%,kvB<=16k,kp=0,0.9784,2
16,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.3784,2
16,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.0782,2
